usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
0.0034608763634866,0.0090175461532009,0.0115316593190364,0.0006022282627058,0.0093820798332902,-0.0020898649194593
0.0101593510243755,0.0356814436310601,0.0082070041380122,0.0123655345063047,0.0056680313688217,0.0165978914090372
-0.0067104110276756,0.0046226959737065,-0.0035599895198537,0.0023757682922738,-0.0105520459612469,0.0061538655743786
0.0045801606785744,0.037970505243801,0.0218703602336365,0.0211316804737558,-0.0357180826020795,0.0061162270174355
-0.0007619047987621,-0.0128231913304368,-0.0098177506681293,-0.0054358510864711,0.0042194155427086,-0.0061162270174355
0.0064577622331527,-0.025548461527153,-0.0038835000263972,-0.0009738047317406,-0.012712035588362,0.0020429016298004
-0.004173787125322,-0.0527196526511959,-0.0007077141130489,-0.0019504589760566,-0.0378059361707725,-0.0123204843880406
-0.0021315477010876,0.0265013155563709,0.0052956875747103,0.0089407787029673,-0.0583574860061362,0.0041237171838615
-0.0009149131470773,0.0153267532937286,-0.0010568963464008,-0.0044603971942878,0.0172217428328882,0.002055499182096
0.0057045220296414,0.002430590030749,-0.0007052186469982,0.0005829204478671,0.0647692282559089,-0.014478019180653
-0.0028101640032769,0.0110653983595421,-0.0010587613482426,0.0052310494175527,-0.0200967882043165,0.0041580101486635
-0.0014461318499996,0.0252877723384132,0.0049313238361872,0.0,-0.0110939677870245,0.0123712918025473
0.0028901754222332,-0.0147393247786773,-0.0014064699927516,-0.0062027723586537,0.0146182005095543,0.0040899852515252
0.0056798971284477,0.0063153589004594,-0.0042313180197623,-0.0005834873257053,0.0135402811202678,-0.0164612770540726
-0.001662762079114,-0.0029553760769118,-0.0017683470567417,-0.0013627958889075,0.0307585119294446,0.0041407926660319
0.0042270594341879,-0.0179180589487142,-0.0035461030067507,-0.0262523711440658,0.0025210097385484,0.0143592210778882
0.0095952760173356,0.0333372443654358,-0.0002664653388775,-0.002352765583597,-0.0042052206629787,0.0101317989304074
0.0056539356090969,0.0938209323086907,-0.0007998223043577,-0.0070916932444025,-0.0127228179279677,0.002014099371701
-0.0011133792205986,0.3155064872535638,-0.0049910977051288,0.0124399678077982,-0.0042771664863656,0.0060180723255633
-0.0002971106016063,-0.5704158206097327,-0.0096966103624485,-0.0136520891683273,-0.0151158136127289,0.0079681696491764
0.0110082010014187,0.0533341223332115,0.0046804765913321,0.0136520891683273,0.0333792220738344,-0.0079681696491764
0.008778403116505,0.0788267673453653,-0.013379335359037,0.0,0.0054564668432739,-0.0080321716972644
-0.0120165572559918,-0.0034058176180762,0.0003639672469661,0.0122871145513583,0.0366777975871972,0.0
0.0002948113228897,-0.0307716089351659,0.0079739458391445,0.0,0.0119329568398045,0.0356473387302376
-0.0014749265210678,-0.0236635860630745,0.0075526343549379,0.0,-0.0031948908965193,0.0077519768043181
