Date,Price,Open,High,Low,Vol.,Change %
20-09-2021,117.01,117.01,117.01,117.01,,-4.87%
17-09-2021,123,123,123,123,,2.53%
16-09-2021,119.96,119.96,119.96,119.96,,-3.38%
15-09-2021,124.16,124.16,124.16,124.16,,-3.08%
14-09-2021,128.11,128.11,128.11,128.11,,-1.20%
13-09-2021,129.66,129.66,129.66,129.66,,-2.64%
10-09-2021,133.18,133.18,133.18,133.18,,-0.48%
09-09-2021,133.82,133.82,133.82,133.82,,-1.28%
08-09-2021,135.56,135.56,135.56,135.56,,-2.47%
07-09-2021,138.99,138.99,138.99,138.99,0.24K,-4.03%
03-09-2021,144.83,144.83,144.83,144.83,,3.05%
02-09-2021,140.54,140.54,140.54,140.54,0.10K,-1.78%
01-09-2021,143.08,143.08,143.08,143.08,,-10.15%
31-08-2021,159.25,159.25,159.25,159.25,,-0.21%
30-08-2021,159.58,159.58,159.58,159.58,,-0.06%
27-08-2021,159.68,159.68,159.68,159.68,,0.03%
26-08-2021,159.63,159.63,159.63,159.63,,-0.18%
25-08-2021,159.92,159.92,159.92,159.92,,-0.09%
24-08-2021,160.07,160.07,160.07,160.07,,0.42%
23-08-2021,159.4,159.4,159.4,159.4,,-0.71%
20-08-2021,160.54,160.54,160.54,160.54,,0.10%
19-08-2021,160.38,160.38,160.38,160.38,,0.50%
18-08-2021,159.59,159.59,159.59,159.59,,-4.63%
17-08-2021,167.34,167.34,167.34,167.34,,0.23%
16-08-2021,166.96,166.96,166.96,166.96,,-0.59%
13-08-2021,167.95,167.95,167.95,167.95,,0.01%
12-08-2021,167.94,167.94,167.94,167.94,,-0.66%
11-08-2021,169.06,169.06,169.06,169.06,,0.28%
10-08-2021,168.59,168.59,168.59,168.59,,-2.84%
09-08-2021,173.52,173.52,173.52,173.52,,0.88%
06-08-2021,172.01,172.01,172.01,172.01,,0.06%
